cnpj_gestor,nome_gestor,nome_fundo,ativo,ativo_desc,data,cnpj_fundo
11.180.009/0001-48,KAPITALO INVESTIMENTOS LTDA,KAPITALO TARKUS MÁSTER FUNDO DE INVESTIMENTO EM AÇÕES,BRFS3,Ações,2022-04-29,28.747.676/0001-62
11.180.009/0001-48,KAPITALO INVESTIMENTOS LTDA,KAPITALO TARKUS MÁSTER FUNDO DE INVESTIMENTO EM AÇÕES,MRFG3,Ações,2022-04-29,28.747.676/0001-62
11.180.009/0001-48,KAPITALO INVESTIMENTOS LTDA,KAPITALO TARKUS MÁSTER FUNDO DE INVESTIMENTO EM AÇÕES,BBDC3,Ações,2022-04-29,28.747.676/0001-62
11.180.009/0001-48,KAPITALO INVESTIMENTOS LTDA,KAPITALO TARKUS MÁSTER FUNDO DE INVESTIMENTO EM AÇÕES,AERI3,Ações,2022-04-29,28.747.676/0001-62
11.180.009/0001-48,KAPITALO INVESTIMENTOS LTDA,KAPITALO TARKUS MÁSTER FUNDO DE INVESTIMENTO EM AÇÕES,AZUL4,Ações,2022-04-29,28.747.676/0001-62
11.180.009/0001-48,KAPITALO INVESTIMENTOS LTDA,KAPITALO TARKUS MÁSTER FUNDO DE INVESTIMENTO EM AÇÕES,ITUB4,Ações,2022-04-29,28.747.676/0001-62
11.180.009/0001-48,KAPITALO INVESTIMENTOS LTDA,KAPITALO TARKUS MÁSTER FUNDO DE INVESTIMENTO EM AÇÕES,BRKM5,Ações,2022-04-29,28.747.676/0001-62
11.180.009/0001-48,KAPITALO INVESTIMENTOS LTDA,KAPITALO TARKUS MÁSTER FUNDO DE INVESTIMENTO EM AÇÕES,MGLU3,Ações,2022-04-29,28.747.676/0001-62
11.180.009/0001-48,KAPITALO INVESTIMENTOS LTDA,KAPITALO TARKUS MÁSTER FUNDO DE INVESTIMENTO EM AÇÕES,LWSA3,Ações,2022-04-29,28.747.676/0001-62
11.180.009/0001-48,KAPITALO INVESTIMENTOS LTDA,KAPITALO TARKUS MÁSTER FUNDO DE INVESTIMENTO EM AÇÕES,ASAI3,Ações,2022-04-29,28.747.676/0001-62
11.180.009/0001-48,KAPITALO INVESTIMENTOS LTDA,KAPITALO TARKUS MÁSTER FUNDO DE INVESTIMENTO EM AÇÕES,USIM5,Ações,2022-04-29,28.747.676/0001-62
11.180.009/0001-48,KAPITALO INVESTIMENTOS LTDA,KAPITALO TARKUS MÁSTER FUNDO DE INVESTIMENTO EM AÇÕES,YDUQ3,Ações,2022-04-29,28.747.676/0001-62
11.180.009/0001-48,KAPITALO INVESTIMENTOS LTDA,KAPITALO TARKUS MÁSTER FUNDO DE INVESTIMENTO EM AÇÕES,TOTS3,Ações,2022-04-29,28.747.676/0001-62
11.180.009/0001-48,KAPITALO INVESTIMENTOS LTDA,KAPITALO TARKUS MÁSTER FUNDO DE INVESTIMENTO EM AÇÕES,ESPA3,Ações,2022-04-29,28.747.676/0001-62
11.180.009/0001-48,KAPITALO INVESTIMENTOS LTDA,KAPITALO TARKUS MÁSTER FUNDO DE INVESTIMENTO EM AÇÕES,CMIN3,Ações,2022-04-29,28.747.676/0001-62
11.180.009/0001-48,KAPITALO INVESTIMENTOS LTDA,KAPITALO TARKUS MÁSTER FUNDO DE INVESTIMENTO EM AÇÕES,ABEV3,Ações,2022-04-29,28.747.676/0001-62
11.180.009/0001-48,KAPITALO INVESTIMENTOS LTDA,KAPITALO TARKUS MÁSTER FUNDO DE INVESTIMENTO EM AÇÕES,GMAT3,Ações,2022-04-29,28.747.676/0001-62
11.180.009/0001-48,KAPITALO INVESTIMENTOS LTDA,KAPITALO TARKUS MÁSTER FUNDO DE INVESTIMENTO EM AÇÕES,PARD3,Ações,2022-04-29,28.747.676/0001-62
11.180.009/0001-48,KAPITALO INVESTIMENTOS LTDA,KAPITALO TARKUS MÁSTER FUNDO DE INVESTIMENTO EM AÇÕES,MYPK3,Ações,2022-04-29,28.747.676/0001-62
11.180.009/0001-48,KAPITALO INVESTIMENTOS LTDA,KAPITALO TARKUS MÁSTER FUNDO DE INVESTIMENTO EM AÇÕES,NTCO3,Ações,2022-04-29,28.747.676/0001-62
11.180.009/0001-48,KAPITALO INVESTIMENTOS LTDA,KAPITALO TARKUS MÁSTER FUNDO DE INVESTIMENTO EM AÇÕES,LIGT3,Ações,2022-04-29,28.747.676/0001-62
11.180.009/0001-48,KAPITALO INVESTIMENTOS LTDA,KAPITALO TARKUS MÁSTER FUNDO DE INVESTIMENTO EM AÇÕES,AESB3,Ações,2022-04-29,28.747.676/0001-62
11.180.009/0001-48,KAPITALO INVESTIMENTOS LTDA,KAPITALO TARKUS MÁSTER FUNDO DE INVESTIMENTO EM AÇÕES,MRVE3,Ações,2022-04-29,28.747.676/0001-62
11.180.009/0001-48,KAPITALO INVESTIMENTOS LTDA,KAPITALO TARKUS MÁSTER FUNDO DE INVESTIMENTO EM AÇÕES,INTB3,Ações,2022-04-29,28.747.676/0001-62
11.180.009/0001-48,KAPITALO INVESTIMENTOS LTDA,KAPITALO TARKUS MÁSTER FUNDO DE INVESTIMENTO EM AÇÕES,IFCM3,Ações,2022-04-29,28.747.676/0001-62
11.180.009/0001-48,KAPITALO INVESTIMENTOS LTDA,KAPITALO TARKUS MÁSTER FUNDO DE INVESTIMENTO EM AÇÕES,AZUL11,Debênture conversível,2022-04-29,28.747.676/0001-62
11.180.009/0001-48,KAPITALO INVESTIMENTOS LTDA,KAPITALO TARKUS MÁSTER FUNDO DE INVESTIMENTO EM AÇÕES,Disponibilidade,Disponibilidades,2022-04-29,28.747.676/0001-62
40.788.864/0001-34,TOWER THREE RV GESTORA DE RECURSOS LTDA.,T3 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO LONG BIASED,OPD_IDI_FRHL,Opções - Posições titulares,2022-04-29,41.902.620/0001-01
40.788.864/0001-34,TOWER THREE RV GESTORA DE RECURSOS LTDA.,T3 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO LONG BIASED,MOVI3,Ações,2022-04-29,41.902.620/0001-01
40.788.864/0001-34,TOWER THREE RV GESTORA DE RECURSOS LTDA.,T3 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO LONG BIASED,Valores a Receber,Valores a receber,2022-04-29,41.902.620/0001-01
40.788.864/0001-34,TOWER THREE RV GESTORA DE RECURSOS LTDA.,T3 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO LONG BIASED,CCRO3,Ações,2022-04-29,41.902.620/0001-01
40.788.864/0001-34,TOWER THREE RV GESTORA DE RECURSOS LTDA.,T3 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO LONG BIASED,RAIL3,Ações,2022-04-29,41.902.620/0001-01
40.788.864/0001-34,TOWER THREE RV GESTORA DE RECURSOS LTDA.,T3 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO LONG BIASED,HYPE3,Ações,2022-04-29,41.902.620/0001-01
40.788.864/0001-34,TOWER THREE RV GESTORA DE RECURSOS LTDA.,T3 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO LONG BIASED,EQTL3,Ações,2022-04-29,41.902.620/0001-01
40.788.864/0001-34,TOWER THREE RV GESTORA DE RECURSOS LTDA.,T3 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO LONG BIASED,SBFG3,Ações,2022-04-29,41.902.620/0001-01
40.788.864/0001-34,TOWER THREE RV GESTORA DE RECURSOS LTDA.,T3 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO LONG BIASED,TOTS3,Ações,2022-04-29,41.902.620/0001-01
40.788.864/0001-34,TOWER THREE RV GESTORA DE RECURSOS LTDA.,T3 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO LONG BIASED,B3SA3,Ações,2022-04-29,41.902.620/0001-01
40.788.864/0001-34,TOWER THREE RV GESTORA DE RECURSOS LTDA.,T3 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO LONG BIASED,ITUB3,Ações,2022-04-29,41.902.620/0001-01
40.788.864/0001-34,TOWER THREE RV GESTORA DE RECURSOS LTDA.,T3 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO LONG BIASED,PCAR3,Ações,2022-04-29,41.902.620/0001-01
40.788.864/0001-34,TOWER THREE RV GESTORA DE RECURSOS LTDA.,T3 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO LONG BIASED,ITUB4,Ações,2022-04-29,41.902.620/0001-01
40.788.864/0001-34,TOWER THREE RV GESTORA DE RECURSOS LTDA.,T3 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO LONG BIASED,DASA3,Ações,2022-04-29,41.902.620/0001-01
40.788.864/0001-34,TOWER THREE RV GESTORA DE RECURSOS LTDA.,T3 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO LONG BIASED,VALE3,Ações,2022-04-29,41.902.620/0001-01
40.788.864/0001-34,TOWER THREE RV GESTORA DE RECURSOS LTDA.,T3 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO LONG BIASED,AMER3,Ações,2022-04-29,41.902.620/0001-01
40.788.864/0001-34,TOWER THREE RV GESTORA DE RECURSOS LTDA.,T3 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO LONG BIASED,GMAT3,Ações,2022-04-29,41.902.620/0001-01
40.788.864/0001-34,TOWER THREE RV GESTORA DE RECURSOS LTDA.,T3 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO LONG BIASED,BRPR3,Ações,2022-04-29,41.902.620/0001-01
40.788.864/0001-34,TOWER THREE RV GESTORA DE RECURSOS LTDA.,T3 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO LONG BIASED,BBDC3,Ações,2022-04-29,41.902.620/0001-01
40.788.864/0001-34,TOWER THREE RV GESTORA DE RECURSOS LTDA.,T3 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO LONG BIASED,PETR4,Ações,2022-04-29,41.902.620/0001-01
40.788.864/0001-34,TOWER THREE RV GESTORA DE RECURSOS LTDA.,T3 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO LONG BIASED,AZUL4,Ações,2022-04-29,41.902.620/0001-01
11.180.009/0001-48,KAPITALO INVESTIMENTOS LTDA,KAPITALO TARKUS MÁSTER FUNDO DE INVESTIMENTO EM AÇÕES,Valores a Receber,Valores a receber,2022-04-29,28.747.676/0001-62
40.788.864/0001-34,TOWER THREE RV GESTORA DE RECURSOS LTDA.,T3 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO LONG BIASED,ARZZ3,Ações,2022-04-29,41.902.620/0001-01
40.788.864/0001-34,TOWER THREE RV GESTORA DE RECURSOS LTDA.,T3 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO LONG BIASED,RADL3,Ações,2022-04-29,41.902.620/0001-01
40.788.864/0001-34,TOWER THREE RV GESTORA DE RECURSOS LTDA.,T3 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO LONG BIASED,Valores a Pagar,Valores a pagar,2022-04-29,41.902.620/0001-01
40.788.864/0001-34,TOWER THREE RV GESTORA DE RECURSOS LTDA.,T3 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO LONG BIASED,Operações Compromissadas,Operações Compromissadas,2022-04-29,41.902.620/0001-01
11.180.009/0001-48,KAPITALO INVESTIMENTOS LTDA,KAPITALO TARKUS MÁSTER FUNDO DE INVESTIMENTO EM AÇÕES,Investimento no Exterior,Investimento no Exterior,2022-04-29,28.747.676/0001-62
40.788.864/0001-34,TOWER THREE RV GESTORA DE RECURSOS LTDA.,T3 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO LONG BIASED,OPD_IDI_NQDD,Opções - Posições titulares,2022-04-29,41.902.620/0001-01
40.788.864/0001-34,TOWER THREE RV GESTORA DE RECURSOS LTDA.,T3 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO LONG BIASED,OPD_IDI_FRFZ,Opções - Posições lançadas,2022-04-29,41.902.620/0001-01
40.788.864/0001-34,TOWER THREE RV GESTORA DE RECURSOS LTDA.,T3 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO LONG BIASED,OPD_IDI_NQGL,Opções - Posições lançadas,2022-04-29,41.902.620/0001-01
40.788.864/0001-34,TOWER THREE RV GESTORA DE RECURSOS LTDA.,T3 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO LONG BIASED,BBDC4,Obrigações por ações e outros TVM recebidos em empréstimo,2022-04-29,41.902.620/0001-01
40.788.864/0001-34,TOWER THREE RV GESTORA DE RECURSOS LTDA.,T3 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO LONG BIASED,PETR3,Obrigações por ações e outros TVM recebidos em empréstimo,2022-04-29,41.902.620/0001-01
40.788.864/0001-34,TOWER THREE RV GESTORA DE RECURSOS LTDA.,T3 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO LONG BIASED,FUTINDM22,Mercado Futuro - Posições vendidas,2022-04-29,41.902.620/0001-01
40.788.864/0001-34,TOWER THREE RV GESTORA DE RECURSOS LTDA.,T3 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO LONG BIASED,FUTDI1F24,Mercado Futuro - Posições compradas,2022-04-29,41.902.620/0001-01
40.788.864/0001-34,TOWER THREE RV GESTORA DE RECURSOS LTDA.,T3 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO LONG BIASED,Disponibilidade,Disponibilidades,2022-04-29,41.902.620/0001-01
40.788.864/0001-34,TOWER THREE RV GESTORA DE RECURSOS LTDA.,T3 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO LONG BIASED,10.406.600/0001-08,Cotas de Fundos,2022-04-29,41.902.620/0001-01
40.788.864/0001-34,TOWER THREE RV GESTORA DE RECURSOS LTDA.,T3 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO LONG BIASED,IGTI11,Certificado ou recibo de depósito de valores mobiliários,2022-04-29,41.902.620/0001-01
40.788.864/0001-34,TOWER THREE RV GESTORA DE RECURSOS LTDA.,T3 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO LONG BIASED,ALSO3,Ações,2022-04-29,41.902.620/0001-01
40.788.864/0001-34,TOWER THREE RV GESTORA DE RECURSOS LTDA.,T3 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO LONG BIASED,ENEV3,Ações,2022-04-29,41.902.620/0001-01
40.788.864/0001-34,TOWER THREE RV GESTORA DE RECURSOS LTDA.,T3 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO LONG BIASED,MRFG3,Ações,2022-04-29,41.902.620/0001-01
40.788.864/0001-34,TOWER THREE RV GESTORA DE RECURSOS LTDA.,T3 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO LONG BIASED,ANIM3,Ações,2022-04-29,41.902.620/0001-01
40.788.864/0001-34,TOWER THREE RV GESTORA DE RECURSOS LTDA.,T3 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO LONG BIASED,STBP3,Ações,2022-04-29,41.902.620/0001-01
40.788.864/0001-34,TOWER THREE RV GESTORA DE RECURSOS LTDA.,T3 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO LONG BIASED,AURE3,Ações,2022-04-29,41.902.620/0001-01
40.788.864/0001-34,TOWER THREE RV GESTORA DE RECURSOS LTDA.,T3 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO LONG BIASED,BBAS3,Ações,2022-04-29,41.902.620/0001-01
11.180.009/0001-48,KAPITALO INVESTIMENTOS LTDA,KAPITALO TARKUS MÁSTER FUNDO DE INVESTIMENTO EM AÇÕES,Valores a Pagar,Valores a pagar,2022-04-29,28.747.676/0001-62
40.788.864/0001-34,TOWER THREE RV GESTORA DE RECURSOS LTDA.,T3 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO LONG BIASED,ABEV3,Ações,2022-04-29,41.902.620/0001-01
11.180.009/0001-48,KAPITALO INVESTIMENTOS LTDA,KAPITALO TARKUS MÁSTER FUNDO DE INVESTIMENTO EM AÇÕES,Operações Compromissadas,Operações Compromissadas,2022-04-29,28.747.676/0001-62
11.180.009/0001-48,KAPITALO INVESTIMENTOS LTDA,KAPITALO TARKUS MÁSTER FUNDO DE INVESTIMENTO EM AÇÕES,BRKM5,Obrigações por ações e outros TVM recebidos em empréstimo,2022-04-29,28.747.676/0001-62
11.180.009/0001-48,KAPITALO INVESTIMENTOS LTDA,KAPITALO TARKUS MÁSTER FUNDO DE INVESTIMENTO EM AÇÕES,SBFG3,Obrigações por ações e outros TVM recebidos em empréstimo,2022-04-29,28.747.676/0001-62
11.180.009/0001-48,KAPITALO INVESTIMENTOS LTDA,KAPITALO TARKUS MÁSTER FUNDO DE INVESTIMENTO EM AÇÕES,PETZ3,Obrigações por ações e outros TVM recebidos em empréstimo,2022-04-29,28.747.676/0001-62
11.180.009/0001-48,KAPITALO INVESTIMENTOS LTDA,KAPITALO TARKUS MÁSTER FUNDO DE INVESTIMENTO EM AÇÕES,ENEV3,Obrigações por ações e outros TVM recebidos em empréstimo,2022-04-29,28.747.676/0001-62
11.180.009/0001-48,KAPITALO INVESTIMENTOS LTDA,KAPITALO TARKUS MÁSTER FUNDO DE INVESTIMENTO EM AÇÕES,NTCO3,Obrigações por ações e outros TVM recebidos em empréstimo,2022-04-29,28.747.676/0001-62
11.180.009/0001-48,KAPITALO INVESTIMENTOS LTDA,KAPITALO TARKUS MÁSTER FUNDO DE INVESTIMENTO EM AÇÕES,MGLU3,Obrigações por ações e outros TVM recebidos em empréstimo,2022-04-29,28.747.676/0001-62
11.180.009/0001-48,KAPITALO INVESTIMENTOS LTDA,KAPITALO TARKUS MÁSTER FUNDO DE INVESTIMENTO EM AÇÕES,MRVE3,Obrigações por ações e outros TVM recebidos em empréstimo,2022-04-29,28.747.676/0001-62
11.180.009/0001-48,KAPITALO INVESTIMENTOS LTDA,KAPITALO TARKUS MÁSTER FUNDO DE INVESTIMENTO EM AÇÕES,INTB3,Obrigações por ações e outros TVM recebidos em empréstimo,2022-04-29,28.747.676/0001-62
11.180.009/0001-48,KAPITALO INVESTIMENTOS LTDA,KAPITALO TARKUS MÁSTER FUNDO DE INVESTIMENTO EM AÇÕES,CYRE3,Obrigações por ações e outros TVM recebidos em empréstimo,2022-04-29,28.747.676/0001-62
11.180.009/0001-48,KAPITALO INVESTIMENTOS LTDA,KAPITALO TARKUS MÁSTER FUNDO DE INVESTIMENTO EM AÇÕES,TOTS3,Obrigações por ações e outros TVM recebidos em empréstimo,2022-04-29,28.747.676/0001-62
11.180.009/0001-48,KAPITALO INVESTIMENTOS LTDA,KAPITALO TARKUS MÁSTER FUNDO DE INVESTIMENTO EM AÇÕES,ASAI3,Obrigações por ações e outros TVM recebidos em empréstimo,2022-04-29,28.747.676/0001-62
11.180.009/0001-48,KAPITALO INVESTIMENTOS LTDA,KAPITALO TARKUS MÁSTER FUNDO DE INVESTIMENTO EM AÇÕES,YDUQ3,Obrigações por ações e outros TVM recebidos em empréstimo,2022-04-29,28.747.676/0001-62
11.180.009/0001-48,KAPITALO INVESTIMENTOS LTDA,KAPITALO TARKUS MÁSTER FUNDO DE INVESTIMENTO EM AÇÕES,BOVA11,Obrigações por ações e outros TVM recebidos em empréstimo,2022-04-29,28.747.676/0001-62
11.180.009/0001-48,KAPITALO INVESTIMENTOS LTDA,KAPITALO TARKUS MÁSTER FUNDO DE INVESTIMENTO EM AÇÕES,ABEV3,Obrigações por ações e outros TVM recebidos em empréstimo,2022-04-29,28.747.676/0001-62
11.180.009/0001-48,KAPITALO INVESTIMENTOS LTDA,KAPITALO TARKUS MÁSTER FUNDO DE INVESTIMENTO EM AÇÕES,FUTWDOM22,Mercado Futuro - Posições vendidas,2022-04-29,28.747.676/0001-62
11.180.009/0001-48,KAPITALO INVESTIMENTOS LTDA,KAPITALO TARKUS MÁSTER FUNDO DE INVESTIMENTO EM AÇÕES,FUTDOLK22,Mercado Futuro - Posições vendidas,2022-04-29,28.747.676/0001-62
11.180.009/0001-48,KAPITALO INVESTIMENTOS LTDA,KAPITALO TARKUS MÁSTER FUNDO DE INVESTIMENTO EM AÇÕES,FUTDOLM22,Mercado Futuro - Posições vendidas,2022-04-29,28.747.676/0001-62
11.180.009/0001-48,KAPITALO INVESTIMENTOS LTDA,KAPITALO TARKUS MÁSTER FUNDO DE INVESTIMENTO EM AÇÕES,Outras aplicações,Outras aplicações,2022-04-29,28.747.676/0001-62
11.180.009/0001-48,KAPITALO INVESTIMENTOS LTDA,KAPITALO TARKUS MÁSTER FUNDO DE INVESTIMENTO EM AÇÕES,FUTWDOK22,Mercado Futuro - Posições compradas,2022-04-29,28.747.676/0001-62
11.180.009/0001-48,KAPITALO INVESTIMENTOS LTDA,KAPITALO TARKUS MÁSTER FUNDO DE INVESTIMENTO EM AÇÕES,VIVA3,Obrigações por ações e outros TVM recebidos em empréstimo,2022-04-29,28.747.676/0001-62
11.180.009/0001-48,KAPITALO INVESTIMENTOS LTDA,KAPITALO TARKUS MÁSTER FUNDO DE INVESTIMENTO EM AÇÕES,UGPA3,Obrigações por ações e outros TVM recebidos em empréstimo,2022-04-29,28.747.676/0001-62
11.180.009/0001-48,KAPITALO INVESTIMENTOS LTDA,KAPITALO TARKUS MÁSTER FUNDO DE INVESTIMENTO EM AÇÕES,FUTWINM22,Mercado Futuro - Posições compradas,2022-04-29,28.747.676/0001-62
11.180.009/0001-48,KAPITALO INVESTIMENTOS LTDA,KAPITALO TARKUS MÁSTER FUNDO DE INVESTIMENTO EM AÇÕES,VAMO3,Obrigações por ações e outros TVM recebidos em empréstimo,2022-04-29,28.747.676/0001-62
11.180.009/0001-48,KAPITALO INVESTIMENTOS LTDA,KAPITALO TARKUS MÁSTER FUNDO DE INVESTIMENTO EM AÇÕES,COGN3,Obrigações por ações e outros TVM recebidos em empréstimo,2022-04-29,28.747.676/0001-62
11.180.009/0001-48,KAPITALO INVESTIMENTOS LTDA,KAPITALO TARKUS MÁSTER FUNDO DE INVESTIMENTO EM AÇÕES,CSNA3,Obrigações por ações e outros TVM recebidos em empréstimo,2022-04-29,28.747.676/0001-62
11.180.009/0001-48,KAPITALO INVESTIMENTOS LTDA,KAPITALO TARKUS MÁSTER FUNDO DE INVESTIMENTO EM AÇÕES,POMO4,Obrigações por ações e outros TVM recebidos em empréstimo,2022-04-29,28.747.676/0001-62
11.180.009/0001-48,KAPITALO INVESTIMENTOS LTDA,KAPITALO TARKUS MÁSTER FUNDO DE INVESTIMENTO EM AÇÕES,HBOR3,Obrigações por ações e outros TVM recebidos em empréstimo,2022-04-29,28.747.676/0001-62
11.180.009/0001-48,KAPITALO INVESTIMENTOS LTDA,KAPITALO TARKUS MÁSTER FUNDO DE INVESTIMENTO EM AÇÕES,TEND3,Obrigações por ações e outros TVM recebidos em empréstimo,2022-04-29,28.747.676/0001-62
11.180.009/0001-48,KAPITALO INVESTIMENTOS LTDA,KAPITALO TARKUS MÁSTER FUNDO DE INVESTIMENTO EM AÇÕES,TCSA3,Obrigações por ações e outros TVM recebidos em empréstimo,2022-04-29,28.747.676/0001-62
11.180.009/0001-48,KAPITALO INVESTIMENTOS LTDA,KAPITALO TARKUS MÁSTER FUNDO DE INVESTIMENTO EM AÇÕES,RAPT4,Obrigações por ações e outros TVM recebidos em empréstimo,2022-04-29,28.747.676/0001-62
11.180.009/0001-48,KAPITALO INVESTIMENTOS LTDA,KAPITALO TARKUS MÁSTER FUNDO DE INVESTIMENTO EM AÇÕES,MTRE3,Obrigações por ações e outros TVM recebidos em empréstimo,2022-04-29,28.747.676/0001-62
11.180.009/0001-48,KAPITALO INVESTIMENTOS LTDA,KAPITALO TARKUS MÁSTER FUNDO DE INVESTIMENTO EM AÇÕES,ANIM3,Obrigações por ações e outros TVM recebidos em empréstimo,2022-04-29,28.747.676/0001-62
11.180.009/0001-48,KAPITALO INVESTIMENTOS LTDA,KAPITALO TARKUS MÁSTER FUNDO DE INVESTIMENTO EM AÇÕES,TUPY3,Obrigações por ações e outros TVM recebidos em empréstimo,2022-04-29,28.747.676/0001-62
11.180.009/0001-48,KAPITALO INVESTIMENTOS LTDA,KAPITALO TARKUS MÁSTER FUNDO DE INVESTIMENTO EM AÇÕES,NEOE3,Obrigações por ações e outros TVM recebidos em empréstimo,2022-04-29,28.747.676/0001-62
11.180.009/0001-48,KAPITALO INVESTIMENTOS LTDA,KAPITALO TARKUS MÁSTER FUNDO DE INVESTIMENTO EM AÇÕES,HBSA3,Obrigações por ações e outros TVM recebidos em empréstimo,2022-04-29,28.747.676/0001-62
11.180.009/0001-48,KAPITALO INVESTIMENTOS LTDA,KAPITALO TARKUS MÁSTER FUNDO DE INVESTIMENTO EM AÇÕES,LJQQ3,Obrigações por ações e outros TVM recebidos em empréstimo,2022-04-29,28.747.676/0001-62
11.180.009/0001-48,KAPITALO INVESTIMENTOS LTDA,KAPITALO TARKUS MÁSTER FUNDO DE INVESTIMENTO EM AÇÕES,EVEN3,Obrigações por ações e outros TVM recebidos em empréstimo,2022-04-29,28.747.676/0001-62
11.180.009/0001-48,KAPITALO INVESTIMENTOS LTDA,KAPITALO TARKUS MÁSTER FUNDO DE INVESTIMENTO EM AÇÕES,ARML3,Obrigações por ações e outros TVM recebidos em empréstimo,2022-04-29,28.747.676/0001-62
11.180.009/0001-48,KAPITALO INVESTIMENTOS LTDA,KAPITALO TARKUS MÁSTER FUNDO DE INVESTIMENTO EM AÇÕES,ABCB4,Obrigações por ações e outros TVM recebidos em empréstimo,2022-04-29,28.747.676/0001-62
11.180.009/0001-48,KAPITALO INVESTIMENTOS LTDA,KAPITALO TARKUS MÁSTER FUNDO DE INVESTIMENTO EM AÇÕES,EZTC3,Obrigações por ações e outros TVM recebidos em empréstimo,2022-04-29,28.747.676/0001-62
11.180.009/0001-48,KAPITALO INVESTIMENTOS LTDA,KAPITALO TARKUS MÁSTER FUNDO DE INVESTIMENTO EM AÇÕES,VIIA3,Obrigações por ações e outros TVM recebidos em empréstimo,2022-04-29,28.747.676/0001-62
11.180.009/0001-48,KAPITALO INVESTIMENTOS LTDA,KAPITALO TARKUS MÁSTER FUNDO DE INVESTIMENTO EM AÇÕES,DIRR3,Obrigações por ações e outros TVM recebidos em empréstimo,2022-04-29,28.747.676/0001-62
11.180.009/0001-48,KAPITALO INVESTIMENTOS LTDA,KAPITALO TARKUS MÁSTER FUNDO DE INVESTIMENTO EM AÇÕES,MYPK3,Obrigações por ações e outros TVM recebidos em empréstimo,2022-04-29,28.747.676/0001-62
11.180.009/0001-48,KAPITALO INVESTIMENTOS LTDA,KAPITALO TARKUS MÁSTER FUNDO DE INVESTIMENTO EM AÇÕES,ELET6,Obrigações por ações e outros TVM recebidos em empréstimo,2022-04-29,28.747.676/0001-62
11.180.009/0001-48,KAPITALO INVESTIMENTOS LTDA,KAPITALO TARKUS MÁSTER FUNDO DE INVESTIMENTO EM AÇÕES,ABCB4,Ações,2022-05-31,28.747.676/0001-62
11.180.009/0001-48,KAPITALO INVESTIMENTOS LTDA,KAPITALO TARKUS MÁSTER FUNDO DE INVESTIMENTO EM AÇÕES,MTRE3,Ações,2022-05-31,28.747.676/0001-62
